Date,delta
2013-10-08,-0.01703643798828125
2013-10-09,0.05111503601074219
2013-10-10,0.15334320068359375
2013-10-11,0.0
2013-10-14,0.005681037902832031
2013-10-15,0.06815433502197266
2013-10-16,0.14198589324951172
2013-10-17,-0.09654998779296875
2013-10-18,0.051113128662109375
2013-10-21,-0.022714614868164062
2013-10-22,0.10222721099853516
2013-10-23,-0.14198780059814453
2013-10-24,0.09655380249023438
2013-10-25,0.03975486755371094
2013-10-28,-0.034076690673828125
2013-10-29,0.15334796905517578
2013-10-30,0.1363067626953125
2013-10-31,0.17038345336914062
2013-11-01,-0.14198970794677734
2013-11-04,0.051116943359375
2013-11-05,-0.10791015625
2013-11-06,0.03407764434814453
2013-11-07,-0.2158203125
2013-11-08,-0.0056781768798828125
2013-11-11,0.04543304443359375
2013-11-12,-0.0851907730102539
2013-11-13,-0.05679607391357422
2013-11-14,0.10791397094726562
2013-11-15,0.03975391387939453
2013-11-18,0.1930999755859375
2013-11-19,-0.21581745147705078
2013-11-20,0.011359214782714844
2013-11-21,-0.04543590545654297
2013-11-22,-0.011357307434082031
2013-11-25,-0.03975868225097656
2013-11-26,-0.09087085723876953
2013-11-27,0.01703929901123047
2013-11-28,0.005679130554199219
2013-11-29,-0.022718429565429688
2013-12-02,-0.09087181091308594
2013-12-03,-0.1931018829345703
2013-12-04,-0.03407859802246094
2013-12-05,-0.13630390167236328
2013-12-06,0.06247234344482422
2013-12-09,0.03975868225097656
2013-12-10,-0.0795125961303711
2013-12-11,-0.20446300506591797
2013-12-12,-0.1135873794555664
2013-12-13,-0.051117897033691406
2013-12-16,0.2158222198486328
2013-12-17,-0.17606258392333984
2013-12-18,0.056792259216308594
2013-12-19,0.23285961151123047
2013-12-20,0.11926937103271484
2013-12-23,0.11358833312988281
2013-12-27,0.15902423858642578
2013-12-30,-0.04543590545654297
2014-01-02,-0.09654998779296875
2014-01-03,0.09087085723876953
2014-01-06,0.05679607391357422
2014-01-07,0.045432090759277344
2014-01-08,-0.16470050811767578
2014-01-09,-0.05679607391357422
2014-01-10,0.07383251190185547
2014-01-13,-0.039755821228027344
2014-01-14,-0.06815433502197266
2014-01-15,0.045436859130859375
2014-01-16,-0.028398513793945312
2014-01-17,-0.0056781768798828125
2014-01-20,0.0795135498046875
2014-01-21,0.011356353759765625
2014-01-22,0.07383441925048828
2014-01-23,-0.07383441925048828
2014-01-24,-0.2726125717163086
2014-01-27,0.03975486755371094
2014-01-28,-0.05111503601074219
2014-01-29,-0.09087085723876953
2014-01-30,0.09655094146728516
2014-01-31,-0.028398513793945312
2014-02-03,-0.1930999755859375
2014-02-04,-0.04543590545654297
2014-02-05,-0.10222911834716797
2014-02-06,0.11926651000976562
2014-02-07,0.034076690673828125
2014-02-10,0.039755821228027344
2014-02-11,0.11926937103271484
2014-02-12,0.11926841735839844
2014-02-13,-0.017038345336914062
2014-02-14,0.1590251922607422
2014-02-17,-0.0056781768798828125
2014-02-18,0.0
2014-02-19,0.04543495178222656
2014-02-20,-0.005679130554199219
2014-02-21,0.022718429565429688
2014-02-24,0.03407478332519531
2014-02-25,0.03407764434814453
2014-02-26,0.0
2014-02-27,-0.05679512023925781
2014-02-28,0.05679512023925781
2014-03-03,-0.20445919036865234
2014-03-04,0.2442150115966797
2014-03-05,-0.005679130554199219
2014-03-06,-0.017038345336914062
2014-03-07,-0.09655094146728516
2014-03-10,0.04543495178222656
2014-03-11,0.017040252685546875
2014-03-12,-0.06815433502197266
2014-03-13,-0.07383251190185547
2014-03-14,-0.039757728576660156
2014-03-17,0.1306295394897461
2014-03-18,0.10790824890136719
2014-03-19,-0.017037391662597656
2014-03-20,0.03975486755371094
2014-03-21,0.23285961151123047
2014-03-24,-0.1647052764892578
2014-03-25,0.09655094146728516
2014-03-26,0.03975677490234375
2014-03-27,-0.028398513793945312
2014-03-28,0.1590251922607422
2014-03-31,0.01703643798828125
2014-04-01,-0.01703643798828125
2014-04-02,-0.005679130554199219
2014-04-03,0.01703643798828125
2014-04-04,0.05679607391357422
2014-04-07,-0.07383251190185547
2014-04-08,-0.022719383239746094
2014-04-09,0.07383537292480469
2014-04-10,-0.01136016845703125
2014-04-11,-0.05679512023925781
2014-04-14,0.18174457550048828
2014-04-15,-0.03975868225097656
2014-04-16,0.17038631439208984
2014-04-17,0.06814956665039062
2014-04-22,-0.02839374542236328
2014-04-23,-0.09655094146728516
2014-04-24,0.08519172668457031
2014-04-25,-0.18174266815185547
2014-04-28,-0.05679512023925781
2014-04-29,0.30669403076171875
2014-04-30,-0.08519458770751953
2014-05-02,0.0
2014-05-05,-0.051115989685058594
2014-05-06,-0.011358261108398438
2014-05-07,0.0795125961303711
2014-05-08,0.17038440704345703
2014-05-09,-0.06815338134765625
2014-05-12,0.04543590545654297
2014-05-13,-0.09087085723876953
2014-05-14,0.005679130554199219
2014-05-15,-0.19310283660888672
2014-05-16,0.062473297119140625
2014-05-19,-9.5367431640625e-07
2014-05-20,-0.058521270751953125
2014-05-21,0.2399435043334961
2014-05-22,0.0
2014-05-23,0.18142414093017578
2014-05-26,0.15216064453125
2014-05-27,-0.017557144165039062
2014-05-28,-0.023408889770507812
2014-05-29,-0.035117149353027344
2014-05-30,-0.07607746124267578
2014-06-02,0.07022476196289062
2014-06-03,0.029267311096191406
2014-06-04,-0.1404581069946289
2014-06-05,0.16971588134765625
2014-06-06,0.0643777847290039
2014-06-09,0.07607841491699219
2014-06-10,0.046820640563964844
2014-06-11,-0.12289905548095703
2014-06-12,0.11704635620117188
2014-06-13,0.18727493286132812
2014-06-16,0.005848884582519531
2014-06-17,-0.05851936340332031
2014-06-18,0.05267047882080078
2014-06-19,0.2926168441772461
2014-06-20,-0.05267333984375
2014-06-23,0.02340984344482422
2014-06-24,0.02926349639892578
2014-06-25,-0.08193492889404297
2014-06-26,-0.05852317810058594
2014-06-27,0.03511524200439453
2014-06-30,0.07022666931152344
2014-07-01,0.07022857666015625
2014-07-02,0.058524131774902344
2014-07-03,0.12289810180664062
2014-07-04,-0.09948921203613281
2014-07-07,-0.15801429748535156
2014-07-08,-0.22238731384277344
2014-07-09,0.09363842010498047
2014-07-10,-0.2575035095214844
2014-07-11,0.04096508026123047
2014-07-14,0.10534191131591797
2014-07-15,-0.11704730987548828
2014-07-16,0.29847240447998047
2014-07-17,-0.2282419204711914
2014-07-18,0.052669525146484375
2014-07-21,-0.15801239013671875
2014-07-22,0.27506065368652344
2014-07-23,0.0117034912109375
2014-07-24,0.13460540771484375
2014-07-25,-0.18142414093017578
2014-07-28,-0.02926158905029297
2014-07-29,0.08193206787109375
2014-07-30,-0.24579811096191406
2014-07-31,-0.18727493286132812
2014-08-01,-0.1638641357421875
2014-08-04,0.02926349639892578
2014-08-05,-0.12290000915527344
2014-08-06,-0.08778667449951172
2014-08-07,-0.1521596908569336
2014-08-08,-0.005854606628417969
2014-08-11,0.11119747161865234
2014-08-12,-0.13460540771484375
2014-08-13,0.046820640563964844
2014-08-14,0.08193016052246094
2014-08-18,-0.011702537536621094
2014-08-19,0.046817779541015625
2014-08-20,-0.017557144165039062
2014-08-21,0.14630889892578125
2014-08-22,-0.1404552459716797
2014-08-25,0.2516498565673828
2014-08-26,0.12289714813232422
2014-08-27,0.011704444885253906
2014-08-28,-0.19312572479248047
2014-08-29,0.13460350036621094
2014-09-01,-0.03511333465576172
2014-09-02,0.03511333465576172
2014-09-03,0.1404571533203125
2014-09-04,0.21068382263183594
2014-09-05,-0.0760793685913086
2014-09-08,-0.11119747161865234
2014-09-09,-0.06437492370605469
2014-09-10,-0.046817779541015625
2014-09-11,-0.11704349517822266
2014-09-12,-0.052674293518066406
2014-09-15,-0.11119556427001953
2014-09-16,0.08193206787109375
2014-09-17,0.1404561996459961
2014-09-18,0.01755809783935547
2014-09-19,0.0
2014-09-22,-0.03618144989013672
2014-09-23,-0.18693161010742188
2014-09-24,0.2773866653442383
2014-09-25,-0.1266326904296875
2014-09-26,0.1386880874633789
2014-09-29,-0.04823875427246094
2014-09-30,0.24120616912841797
2014-10-01,-0.1567840576171875
2014-10-02,-0.42813587188720703
2014-10-03,-0.012060165405273438
2014-10-06,-0.1025094985961914
2014-10-07,-0.24723339080810547
2014-10-08,-0.10251045227050781
2014-10-09,-0.07839107513427734
2014-10-10,-0.23517322540283203
2014-10-13,0.042212486267089844
2014-10-14,-0.07236194610595703
2014-10-15,-0.33768177032470703
2014-10-16,-0.08442020416259766
2014-10-17,0.30150318145751953
2014-10-20,-0.223114013671875
2014-10-21,0.18693161010742188
2014-10-22,0.07236099243164062
2014-10-23,0.10251045227050781
2014-10-24,-0.11456966400146484
2014-10-27,-0.192962646484375
2014-10-28,0.2291421890258789
2014-10-29,-0.07839107513427734
2014-10-30,0.14472293853759766
2014-10-31,0.2592906951904297
2014-11-03,-0.1628103256225586
2014-11-04,-0.35577392578125
2014-11-05,0.18693256378173828
2014-11-06,0.024117469787597656
2014-11-07,-0.04823875427246094
2014-11-10,0.10251235961914062
2014-11-11,-0.006030082702636719
2014-11-12,-0.2592935562133789
2014-11-13,-0.024120330810546875
2014-11-14,0.07839107513427734
2014-11-17,0.0964813232421875
2014-11-18,0.06029796600341797
2014-11-19,0.0
2014-11-20,-0.04220867156982422
2014-11-21,0.46431541442871094
2014-11-24,0.0060291290283203125
2014-11-25,-0.03618335723876953
2014-11-26,-0.17486953735351562
2014-11-27,-0.1989908218383789
2014-11-28,-0.27135276794433594
2014-12-01,-0.24120235443115234
2014-12-02,0.0663309097290039
2014-12-03,0.054271697998046875
2014-12-04,-0.33768367767333984
2014-12-05,0.11456966400146484
2014-12-08,-0.3195924758911133
2014-12-09,-0.18693161010742188
2014-12-10,-0.11457157135009766
2014-12-11,-0.054268836975097656
2014-12-12,-0.36783409118652344
2014-12-15,-0.2894430160522461
2014-12-16,0.31356334686279297
2014-12-17,0.15075206756591797
2014-12-18,0.2653207778930664
2014-12-19,0.21105194091796875
2014-12-22,-0.09045219421386719
2014-12-23,0.14472293853759766
2014-12-29,-0.1326608657836914
2014-12-30,-0.1266307830810547
2015-01-02,0.048239707946777344
2015-01-05,-0.7356672286987305
2015-01-06,0.10854244232177734
2015-01-07,0.042209625244140625
2015-01-08,0.3195924758911133
2015-01-09,-0.3195924758911133
2015-01-12,0.04221057891845703
2015-01-13,0.1326608657836914
2015-01-14,-0.24723148345947266
2015-01-15,0.3015012741088867
2015-01-16,0.2834129333496094
2015-01-19,-0.07235908508300781
2015-01-20,-0.04824066162109375
2015-01-21,0.30150318145751953
2015-01-22,0.19899272918701172
2015-01-23,-0.0301513671875
2015-01-26,0.08441925048828125
2015-01-27,0.018091201782226562
2015-01-28,-0.012061119079589844
2015-01-29,-0.1628103256225586
2015-01-30,-0.018090248107910156
2015-02-02,0.11457157135009766
2015-02-03,0.3376808166503906
2015-02-04,-0.1326608657836914
2015-02-05,0.1567831039428711
2015-02-06,-0.07839107513427734
2015-02-09,-0.0663309097290039
2015-02-10,-0.01808929443359375
2015-02-11,-0.1989917755126953
2015-02-12,0.2351694107055664
2015-02-13,0.21708297729492188
2015-02-16,-0.09044933319091797
2015-02-17,0.01808929443359375
2015-02-18,0.3195934295654297
2015-02-19,0.0
2015-02-20,0.07236194610595703
2015-02-23,0.04220867156982422
2015-02-24,0.12662982940673828
2015-02-25,-0.10251140594482422
2015-02-26,0.036185264587402344
2015-02-27,0.08441829681396484
2015-03-02,-0.0964813232421875
2015-03-03,-0.11457157135009766
2015-03-04,0.0
2015-03-05,0.04824066162109375
2015-03-06,-0.09045124053955078
2015-03-09,0.1929636001586914
2015-03-10,-0.2532644271850586
2015-03-11,0.1628131866455078
2015-03-12,-0.060301780700683594
2015-03-13,-0.4522542953491211
2015-03-16,-0.20502185821533203
2015-03-17,0.04221153259277344
2015-03-18,0.13869190216064453
2015-03-19,0.1025094985961914
2015-03-20,0.3256235122680664
2015-03-23,-0.08442211151123047
2015-03-24,0.018091201782226562
2015-03-25,-0.09045124053955078
2015-03-26,0.0
2015-03-27,0.030153274536132812
2015-03-30,0.08442020416259766
2015-03-31,-0.030152320861816406
2015-04-01,0.0663299560546875
2015-04-02,-0.0964803695678711
2015-04-07,0.37386512756347656
2015-04-08,0.030147552490234375
2015-04-09,0.09045028686523438
2015-04-10,0.07236099243164062
2015-04-13,0.054271697998046875
2015-04-14,0.012060165405273438
2015-04-15,0.18090343475341797
2015-04-16,-0.11457252502441406
2015-04-17,-0.2291421890258789
2015-04-20,0.09647941589355469
2015-04-21,-0.048236846923828125
2015-04-22,0.042206764221191406
2015-04-23,0.04824256896972656
2015-04-24,-0.03618144989013672
2015-04-27,0.21105194091796875
2015-04-28,0.0
2015-04-29,-0.15678119659423828
2015-04-30,0.03618335723876953
2015-05-04,0.09647941589355469
2015-05-05,-0.18090248107910156
2015-05-06,-0.006031036376953125
2015-05-07,-0.1567821502685547
2015-05-08,0.27738380432128906
2015-05-11,-0.09044933319091797
2015-05-12,-0.060302734375
2015-05-13,0.006031036376953125
2015-05-14,0.15678024291992188
2015-05-15,-0.18089962005615234
2015-05-18,0.012471199035644531
2015-05-19,0.20579147338867188
2015-05-20,0.031179428100585938
2015-05-21,0.04365348815917969
2015-05-22,-0.006236076354980469
2015-05-25,-0.21826457977294922
2015-05-26,-0.031177520751953125
2015-05-27,0.14342689514160156
2015-05-28,-0.06859493255615234
2015-05-29,-0.11225032806396484
2015-06-01,-0.06859683990478516
2015-06-02,0.031180381774902344
2015-06-03,-0.018709182739257812
2015-06-04,-0.199554443359375
2015-06-05,-0.09354209899902344
2015-06-08,-0.06859493255615234
2015-06-09,0.03741645812988281
2015-06-10,0.3429841995239258
2015-06-11,0.018709182739257812
2015-06-12,-0.199554443359375
2015-06-15,-0.18708515167236328
2015-06-16,0.006237983703613281
2015-06-17,-0.006237983703613281
2015-06-18,0.062361717224121094
2015-06-19,0.12472343444824219
2015-06-22,0.4801769256591797
2015-06-23,0.006236076354980469
2015-06-24,0.02494525909423828
2015-06-25,-0.01247406005859375
2015-06-26,-0.006236076354980469
2015-06-29,-0.4552335739135742
2015-06-30,-0.11224937438964844
2015-07-01,0.08730602264404297
2015-07-02,-0.0997772216796875
2015-07-03,-0.10601520538330078
2015-07-06,-0.3429841995239258
2015-07-07,-0.34921932220458984
2015-07-08,0.1746082305908203
2015-07-09,0.3429841995239258
2015-07-10,0.24944686889648438
2015-07-13,0.012471199035644531
2015-07-14,-0.018709182739257812
2015-07-15,0.1184854507446289
2015-07-16,0.018709182739257812
2015-07-17,-0.06859874725341797
2015-07-20,0.049889564514160156
2015-07-21,0.0
2015-07-22,-0.11224746704101562
2015-07-23,0.012471199035644531
2015-07-24,-0.03118133544921875
2015-07-27,-0.3242759704589844
2015-07-28,0.28686046600341797
2015-07-29,0.049887657165527344
2015-07-30,0.04988861083984375
2015-07-31,0.024946212768554688
2015-08-03,-0.012473106384277344
2015-08-04,-0.0997772216796875
2015-08-05,0.23073577880859375
2015-08-06,-0.08730506896972656
2015-08-07,0.0748300552368164
2015-08-10,0.04989147186279297
2015-08-11,-0.17461204528808594
2015-08-12,-0.22449874877929688
2015-08-13,0.0997762680053711
2015-08-14,-0.11224842071533203
2015-08-17,-0.006237030029296875
2015-08-18,-0.0935373306274414
2015-08-19,-0.2868623733520508
2015-08-20,-0.15590190887451172
2015-08-21,-0.24944496154785156
2015-08-24,-0.7109136581420898
2015-08-25,0.42405223846435547
2015-08-26,-0.20578861236572266
2015-08-27,0.5300674438476562
2015-08-28,0.04365253448486328
2015-08-31,0.1371936798095703
2015-09-01,-0.15590190887451172
2015-09-02,0.04365348815917969
2015-09-03,0.21826171875
2015-09-04,-0.21826171875
2015-09-07,0.0623626708984375
2015-09-08,0.06859302520751953
2015-09-09,0.12472343444824219
2015-09-10,-0.12472343444824219
2015-09-11,-0.06859302520751953
2015-09-14,-0.03742027282714844
2015-09-15,0.19955730438232422
2015-09-16,0.18708133697509766
2015-09-17,-0.07483482360839844
2015-09-18,-0.2993316650390625
2015-09-21,0.19238758087158203
2015-09-22,-0.35912036895751953
2015-09-23,0.12184333801269531
2015-09-24,-0.3014049530029297
2015-09-25,0.26934051513671875
2015-09-28,-0.26934051513671875
2015-09-29,0.07695388793945312
2015-09-30,0.230865478515625
2015-10-01,-0.012826919555664062
2015-10-02,0.19238662719726562
2015-10-05,0.3975973129272461
2015-10-06,0.16032123565673828
2015-10-07,0.05130577087402344
2015-10-08,0.1218423843383789
2015-10-09,0.025651931762695312
2015-10-12,-0.05130290985107422
2015-10-13,0.006412506103515625
2015-10-14,-0.06412887573242188
2015-10-15,0.12825870513916016
2015-10-16,0.12184333801269531
2015-10-19,-0.08977890014648438
2015-10-20,-0.09619426727294922
2015-10-21,0.006411552429199219
2015-10-22,0.16673564910888672
2015-10-23,-0.1154327392578125
2015-10-26,-0.1474933624267578
2015-10-27,-0.26292896270751953
2015-10-28,0.20521259307861328
2015-10-29,-0.11543464660644531
2015-10-30,-0.10901641845703125
2015-11-02,-0.0064105987548828125
2015-11-03,0.10260486602783203
2015-11-04,-0.07054424285888672
2015-11-05,-0.10901737213134766
2015-11-06,0.10901737213134766
2015-11-09,-0.12825679779052734
2015-11-10,0.15390968322753906
2015-11-11,-0.05771350860595703
2015-11-12,-0.26292991638183594
2015-11-13,-0.044890403747558594
2015-11-16,-0.006413459777832031
2015-11-17,0.3206443786621094
2015-11-18,-0.0064105987548828125
2015-11-19,0.051299095153808594
2015-11-20,-0.07053947448730469
2015-11-23,0.09619331359863281
2015-11-24,0.05130195617675781
2015-11-25,0.17956066131591797
2015-11-26,0.06412887573242188
2015-11-27,-0.07695388793945312
2015-11-30,0.0705413818359375
2015-12-01,-0.10901927947998047
2015-12-02,0.07695579528808594
2015-12-03,-0.3527088165283203
2015-12-04,-0.1346721649169922
2015-12-07,-0.23086261749267578
2015-12-08,-0.2308635711669922
2015-12-09,0.06412887573242188
2015-12-10,0.0064144134521484375
2015-12-11,-0.23086261749267578
2015-12-14,-0.2565174102783203
2015-12-15,0.33988285064697266
2015-12-16,-0.006412506103515625
2015-12-17,0.0
2015-12-18,-0.16673564910888672
2015-12-21,-0.09619140625
2015-12-22,0.09619140625
2015-12-23,0.29499340057373047
2015-12-28,-0.05771636962890625
2015-12-29,0.10901832580566406
2015-12-30,-0.15390872955322266
2015-12-31,0.0
2016-01-04,-0.2372760772705078
2016-01-05,0.07695579528808594
2016-01-06,-0.24369144439697266
2016-01-07,-0.06412982940673828
2016-01-08,-0.2372732162475586
2016-01-11,-0.032065391540527344
2016-01-12,0.01923847198486328
2016-01-13,0.09619522094726562
2016-01-14,0.1154317855834961
2016-01-15,-0.29499340057373047
2016-01-18,-0.08978033065795898
2016-01-19,0.10901689529418945
2016-01-20,-0.26933860778808594
2016-01-21,0.25010204315185547
2016-01-22,0.26934051513671875
2016-01-25,-0.10260581970214844
2016-01-26,0.17314624786376953
2016-01-27,0.038478851318359375
2016-01-28,0.01923656463623047
2016-01-29,0.07054424285888672
2016-02-01,-0.08978080749511719
2016-02-02,-0.40401172637939453
2016-02-03,-0.03206491470336914
2016-02-04,0.17956113815307617
2016-02-05,-0.13467025756835938
2016-02-08,-0.28857946395874023
2016-02-09,-0.3078184127807617
2016-02-10,0.019239425659179688
2016-02-11,-0.4489006996154785
2016-02-12,0.4681377410888672
2016-02-15,0.17956161499023438
2016-02-16,-0.057717323303222656
2016-02-17,0.24368953704833984
2016-02-18,-0.1667318344116211
2016-02-19,-0.032065391540527344
2016-02-22,0.2757530212402344
2016-02-23,-0.17314767837524414
2016-02-24,-0.19238710403442383
2016-02-25,0.19880008697509766
2016-02-26,0.3975973129272461
2016-02-29,0.15391063690185547
2016-03-01,0.2565145492553711
2016-03-02,0.06412792205810547
2016-03-03,0.1154317855834961
2016-03-04,-0.057715415954589844
2016-03-07,0.03206443786621094
2016-03-08,-0.21803760528564453
2016-03-09,0.0961923599243164
2016-03-10,-0.29499149322509766
2016-03-11,0.24368953704833984
2016-03-14,0.044890403747558594
2016-03-15,-0.12184619903564453
2016-03-16,0.10901832580566406
2016-03-17,0.15391063690185547
2016-03-18,0.07695388793945312
2016-03-21,0.0
2016-03-22,0.04488945007324219
2016-03-23,-0.2116241455078125
2016-03-24,-0.20521259307861328
2016-03-29,0.0
2016-03-30,0.2372760772705078
2016-03-31,-0.1410818099975586
2016-04-01,-0.3270578384399414
2016-04-04,-0.01923847198486328
2016-04-05,-0.20521116256713867
2016-04-06,0.08336687088012695
2016-04-07,-0.1603226661682129
2016-04-08,0.33988237380981445
2016-04-11,0.025653839111328125
2016-04-12,0.04488945007324219
2016-04-13,0.3334674835205078
2016-04-14,0.15391159057617188
2016-04-15,-0.1154327392578125
2016-04-18,-0.02565288543701172
2016-04-19,0.10901927947998047
2016-04-20,0.141082763671875
2016-04-21,0.1154317855834961
2016-04-22,0.051303863525390625
2016-04-25,-0.044891357421875
2016-04-26,0.03847694396972656
2016-04-27,0.08336925506591797
2016-04-28,0.08336639404296875
2016-04-29,-0.12825775146484375
2016-05-02,-0.1603221893310547
2016-05-03,-0.2757530212402344
2016-05-04,-0.07695388793945312
2016-05-05,0.1667337417602539
2016-05-06,-0.07053947448730469
2016-05-09,-0.10902023315429688
2016-05-10,0.12184429168701172
2016-05-11,-0.08977985382080078
2016-05-12,0.057715415954589844
2016-05-13,0.03206443786621094
2016-05-16,0.07695388793945312
2016-05-17,-0.07695388793945312
2016-05-18,0.02565288543701172
2016-05-19,-0.26934242248535156
